state_code,district_code,region_name,enumeration_code,floating_pop,subdistrict_code,village_code
35,0,ANDAMAN & NICOBAR ISLANDS,Total,9278,0,0
35,0,ANDAMAN & NICOBAR ISLANDS,Rural,6089,0,0
35,0,ANDAMAN & NICOBAR ISLANDS,Urban,3189,0,0
35,638,Nicobars,Total,1979,0,0
35,638,Nicobars,Rural,1979,0,0
35,638,Nicobars,Urban,0,0,0
35,639,North  & Middle Andaman,Total,2128,0,0
35,639,North  & Middle Andaman,Rural,2087,0,0
35,639,North  & Middle Andaman,Urban,41,0,0
35,640,South Andaman,Total,5171,0,0
35,640,South Andaman,Rural,2023,0,0
35,640,South Andaman,Urban,3148,0,0
28,0,ANDHRA PRADESH,Total,575555,0,0
28,0,ANDHRA PRADESH,Rural,287464,0,0
28,0,ANDHRA PRADESH,Urban,288091,0,0
28,532,Adilabad,Total,9215,0,0
28,532,Adilabad,Rural,4927,0,0
28,532,Adilabad,Urban,4288,0,0
28,533,Nizamabad,Total,10260,0,0
28,533,Nizamabad,Rural,7775,0,0
28,533,Nizamabad,Urban,2485,0,0
28,534,Karimnagar,Total,13178,0,0
28,534,Karimnagar,Rural,8795,0,0
28,534,Karimnagar,Urban,4383,0,0
28,535,Medak,Total,16812,0,0
28,535,Medak,Rural,9009,0,0
28,535,Medak,Urban,7803,0,0
28,536,Hyderabad,Total,32114,0,0
28,536,Hyderabad,Rural,0,0,0
28,536,Hyderabad,Urban,32114,0,0
28,537,Rangareddy,Total,63699,0,0
28,537,Rangareddy,Rural,11193,0,0
28,537,Rangareddy,Urban,52506,0,0
28,538,Mahbubnagar,Total,11963,0,0
28,538,Mahbubnagar,Rural,7486,0,0
28,538,Mahbubnagar,Urban,4477,0,0
28,539,Nalgonda,Total,22546,0,0
28,539,Nalgonda,Rural,13210,0,0
28,539,Nalgonda,Urban,9336,0,0
28,540,Warangal,Total,18463,0,0
28,540,Warangal,Rural,8366,0,0
28,540,Warangal,Urban,10097,0,0
28,541,Khammam,Total,22844,0,0
28,541,Khammam,Rural,15674,0,0
28,541,Khammam,Urban,7170,0,0
28,542,Srikakulam,Total,16850,0,0
28,542,Srikakulam,Rural,12744,0,0
28,542,Srikakulam,Urban,4106,0,0
28,543,Vizianagaram,Total,15747,0,0
28,543,Vizianagaram,Rural,10495,0,0
28,543,Vizianagaram,Urban,5252,0,0
28,544,Visakhapatnam,Total,31889,0,0
28,544,Visakhapatnam,Rural,13252,0,0
28,544,Visakhapatnam,Urban,18637,0,0
28,545,East Godavari,Total,34291,0,0
28,545,East Godavari,Rural,21747,0,0
28,545,East Godavari,Urban,12544,0,0
28,546,West Godavari,Total,29385,0,0
28,546,West Godavari,Rural,22002,0,0
28,546,West Godavari,Urban,7383,0,0
28,547,Krishna,Total,50518,0,0
28,547,Krishna,Rural,20933,0,0
28,547,Krishna,Urban,29585,0,0
28,548,Guntur,Total,40767,0,0
28,548,Guntur,Rural,22632,0,0
28,548,Guntur,Urban,18135,0,0
28,549,Prakasam,Total,20769,0,0
28,549,Prakasam,Rural,14329,0,0
28,549,Prakasam,Urban,6440,0,0
28,550,Sri Potti Sriramulu Nellore,Total,22755,0,0
28,550,Sri Potti Sriramulu Nellore,Rural,15743,0,0
28,550,Sri Potti Sriramulu Nellore,Urban,7012,0,0
28,551,Y.S.R.,Total,18077,0,0
28,551,Y.S.R.,Rural,11569,0,0
28,551,Y.S.R.,Urban,6508,0,0
28,552,Kurnool,Total,17491,0,0
28,552,Kurnool,Rural,9623,0,0
28,552,Kurnool,Urban,7868,0,0
28,553,Anantapur,Total,23214,0,0
28,553,Anantapur,Rural,13251,0,0
28,553,Anantapur,Urban,9963,0,0
28,554,Chittoor,Total,32708,0,0
28,554,Chittoor,Rural,12709,0,0
28,554,Chittoor,Urban,19999,0,0
12,0, ARUNACHAL PRADESH,Total,22463,0,0
12,0, ARUNACHAL PRADESH,Rural,15863,0,0
12,0, ARUNACHAL PRADESH,Urban,6600,0,0
12,245,Tawang,Total,3685,0,0
12,245,Tawang,Rural,3483,0,0
12,245,Tawang,Urban,202,0,0
12,246,West Kameng,Total,2197,0,0
12,246,West Kameng,Rural,1595,0,0
12,246,West Kameng,Urban,602,0,0
12,247,East Kameng,Total,841,0,0
12,247,East Kameng,Rural,555,0,0
12,247,East Kameng,Urban,286,0,0
12,248,Papum Pare,Total,2816,0,0
12,248,Papum Pare,Rural,914,0,0
12,248,Papum Pare,Urban,1902,0,0
12,249,Upper Subansiri,Total,386,0,0
12,249,Upper Subansiri,Rural,217,0,0
12,249,Upper Subansiri,Urban,169,0,0
12,250,West Siang,Total,2333,0,0
12,250,West Siang,Rural,1907,0,0
12,250,West Siang,Urban,426,0,0
12,251,East Siang,Total,966,0,0
12,251,East Siang,Rural,607,0,0
12,251,East Siang,Urban,359,0,0
12,252,Upper Siang,Total,356,0,0
12,252,Upper Siang,Rural,249,0,0
12,252,Upper Siang,Urban,107,0,0
12,253,Changlang,Total,1665,0,0
12,253,Changlang,Rural,1138,0,0
12,253,Changlang,Urban,527,0,0
12,254,Tirap,Total,921,0,0
12,254,Tirap,Rural,618,0,0
12,254,Tirap,Urban,303,0,0
12,255,Lower Subansiri,Total,1017,0,0
12,255,Lower Subansiri,Rural,720,0,0
12,255,Lower Subansiri,Urban,297,0,0
12,256,Kurung Kumey,Total,529,0,0
12,256,Kurung Kumey,Rural,498,0,0
12,256,Kurung Kumey,Urban,31,0,0
12,257,Dibang Valley,Total,281,0,0
12,257,Dibang Valley,Rural,240,0,0
12,257,Dibang Valley,Urban,41,0,0
12,258,Lower Dibang Valley,Total,1316,0,0
12,258,Lower Dibang Valley,Rural,953,0,0
12,258,Lower Dibang Valley,Urban,363,0,0
12,259,Lohit,Total,2463,0,0
12,259,Lohit,Rural,1705,0,0
12,259,Lohit,Urban,758,0,0
12,260,Anjaw,Total,691,0,0
12,260,Anjaw,Rural,464,0,0
12,260,Anjaw,Urban,227,0,0
18,0, ASSAM,Total,91695,0,0
18,0, ASSAM,Rural,59191,0,0
18,0, ASSAM,Urban,32504,0,0
18,300,Kokrajhar,Total,2343,0,0
18,300,Kokrajhar,Rural,2058,0,0
18,300,Kokrajhar,Urban,285,0,0
18,301,Dhubri,Total,3221,0,0
18,301,Dhubri,Rural,2707,0,0
18,301,Dhubri,Urban,514,0,0
18,302,Goalpara,Total,2236,0,0
18,302,Goalpara,Rural,1478,0,0
18,302,Goalpara,Urban,758,0,0
18,303,Barpeta,Total,4114,0,0
18,303,Barpeta,Rural,2867,0,0
18,303,Barpeta,Urban,1247,0,0
18,304,Morigaon,Total,2912,0,0
18,304,Morigaon,Rural,2421,0,0
18,304,Morigaon,Urban,491,0,0
18,305,Nagaon,Total,5578,0,0
18,305,Nagaon,Rural,3744,0,0
18,305,Nagaon,Urban,1834,0,0
18,306,Sonitpur,Total,6305,0,0
18,306,Sonitpur,Rural,4404,0,0
18,306,Sonitpur,Urban,1901,0,0
18,307,Lakhimpur,Total,2511,0,0
18,307,Lakhimpur,Rural,1522,0,0
18,307,Lakhimpur,Urban,989,0,0
18,308,Dhemaji,Total,1633,0,0
18,308,Dhemaji,Rural,1186,0,0
18,308,Dhemaji,Urban,447,0,0
18,309,Tinsukia,Total,5143,0,0
18,309,Tinsukia,Rural,3163,0,0
18,309,Tinsukia,Urban,1980,0,0
18,310,Dibrugarh,Total,5506,0,0
18,310,Dibrugarh,Rural,3605,0,0
18,310,Dibrugarh,Urban,1901,0,0
18,311,Sivasagar,Total,4695,0,0
18,311,Sivasagar,Rural,3163,0,0
18,311,Sivasagar,Urban,1532,0,0
18,312,Jorhat,Total,4752,0,0
18,312,Jorhat,Rural,2028,0,0
18,312,Jorhat,Urban,2724,0,0
18,313,Golaghat,Total,3940,0,0
18,313,Golaghat,Rural,2936,0,0
18,313,Golaghat,Urban,1004,0,0
18,314,Karbi Anglong,Total,2351,0,0
18,314,Karbi Anglong,Rural,1605,0,0
18,314,Karbi Anglong,Urban,746,0,0
18,315,Dima Hasao,Total,1897,0,0
18,315,Dima Hasao,Rural,1355,0,0
18,315,Dima Hasao,Urban,542,0,0
18,316,Cachar,Total,3460,0,0
18,316,Cachar,Rural,1832,0,0
18,316,Cachar,Urban,1628,0,0
18,317,Karimganj,Total,1926,0,0
18,317,Karimganj,Rural,1483,0,0
18,317,Karimganj,Urban,443,0,0
18,318,Hailakandi,Total,1175,0,0
18,318,Hailakandi,Rural,810,0,0
18,318,Hailakandi,Urban,365,0,0
18,319,Bongaigaon,Total,2627,0,0
18,319,Bongaigaon,Rural,1907,0,0
18,319,Bongaigaon,Urban,720,0,0
18,320,Chirang,Total,1424,0,0
18,320,Chirang,Rural,1235,0,0
18,320,Chirang,Urban,189,0,0
18,321,Kamrup,Total,2378,0,0
18,321,Kamrup,Rural,2134,0,0
18,321,Kamrup,Urban,244,0,0
18,322,Kamrup Metropolitan,Total,13906,0,0
18,322,Kamrup Metropolitan,Rural,4900,0,0
18,322,Kamrup Metropolitan,Urban,9006,0,0
18,323,Nalbari,Total,1177,0,0
18,323,Nalbari,Rural,797,0,0
18,323,Nalbari,Urban,380,0,0
18,324,Baksa,Total,1360,0,0
18,324,Baksa,Rural,1327,0,0
18,324,Baksa,Urban,33,0,0
18,325,Darrang,Total,1664,0,0
18,325,Darrang,Rural,1214,0,0
18,325,Darrang,Urban,450,0,0
18,326,Udalguri,Total,1461,0,0
18,326,Udalguri,Rural,1310,0,0
18,326,Udalguri,Urban,151,0,0
10,0,BIHAR,Total,157963,0,0
10,0,BIHAR,Rural,109075,0,0
10,0,BIHAR,Urban,48888,0,0
10,203,Pashchim Champaran,Total,3984,0,0
10,203,Pashchim Champaran,Rural,3004,0,0
10,203,Pashchim Champaran,Urban,980,0,0
10,204,Purba Champaran,Total,5645,0,0
10,204,Purba Champaran,Rural,4548,0,0
10,204,Purba Champaran,Urban,1097,0,0
10,205,Sheohar,Total,299,0,0
10,205,Sheohar,Rural,237,0,0
10,205,Sheohar,Urban,62,0,0
10,206,Sitamarhi,Total,4429,0,0
10,206,Sitamarhi,Rural,3820,0,0
10,206,Sitamarhi,Urban,609,0,0
10,207,Madhubani,Total,4494,0,0
10,207,Madhubani,Rural,3880,0,0
10,207,Madhubani,Urban,614,0,0
10,208,Supaul,Total,2678,0,0
10,208,Supaul,Rural,2035,0,0
10,208,Supaul,Urban,643,0,0
10,209,Araria,Total,3819,0,0
10,209,Araria,Rural,2796,0,0
10,209,Araria,Urban,1023,0,0
10,210,Kishanganj,Total,3658,0,0
10,210,Kishanganj,Rural,2023,0,0
10,210,Kishanganj,Urban,1635,0,0
10,211,Purnia,Total,4231,0,0
10,211,Purnia,Rural,2816,0,0
10,211,Purnia,Urban,1415,0,0
10,212,Katihar,Total,3163,0,0
10,212,Katihar,Rural,2373,0,0
10,212,Katihar,Urban,790,0,0
10,213,Madhepura,Total,1710,0,0
10,213,Madhepura,Rural,1230,0,0
10,213,Madhepura,Urban,480,0,0
10,214,Saharsa,Total,2919,0,0
10,214,Saharsa,Rural,1633,0,0
10,214,Saharsa,Urban,1286,0,0
10,215,Darbhanga,Total,6706,0,0
10,215,Darbhanga,Rural,5382,0,0
10,215,Darbhanga,Urban,1324,0,0
10,216,Muzaffarpur,Total,7670,0,0
10,216,Muzaffarpur,Rural,5114,0,0
10,216,Muzaffarpur,Urban,2556,0,0
10,217,Gopalganj,Total,7172,0,0
10,217,Gopalganj,Rural,6200,0,0
10,217,Gopalganj,Urban,972,0,0
10,218,Siwan,Total,5815,0,0
10,218,Siwan,Rural,5100,0,0
10,218,Siwan,Urban,715,0,0
10,219,Saran,Total,3900,0,0
10,219,Saran,Rural,3174,0,0
10,219,Saran,Urban,726,0,0
10,220,Vaishali,Total,5173,0,0
10,220,Vaishali,Rural,4660,0,0
10,220,Vaishali,Urban,513,0,0
10,221,Samastipur,Total,5145,0,0
10,221,Samastipur,Rural,4509,0,0
10,221,Samastipur,Urban,636,0,0
10,222,Begusarai,Total,4089,0,0
10,222,Begusarai,Rural,2685,0,0
10,222,Begusarai,Urban,1404,0,0
10,223,Khagaria,Total,1608,0,0
10,223,Khagaria,Rural,1367,0,0
10,223,Khagaria,Urban,241,0,0
10,224,Bhagalpur,Total,3587,0,0
10,224,Bhagalpur,Rural,2214,0,0
10,224,Bhagalpur,Urban,1373,0,0
10,225,Banka,Total,2473,0,0
10,225,Banka,Rural,1801,0,0
10,225,Banka,Urban,672,0,0
10,226,Munger,Total,2636,0,0
10,226,Munger,Rural,1320,0,0
10,226,Munger,Urban,1316,0,0
10,227,Lakhisarai,Total,2111,0,0
10,227,Lakhisarai,Rural,940,0,0
10,227,Lakhisarai,Urban,1171,0,0
10,228,Sheikhpura,Total,1704,0,0
10,228,Sheikhpura,Rural,1309,0,0
10,228,Sheikhpura,Urban,395,0,0
10,229,Nalanda,Total,4776,0,0
10,229,Nalanda,Rural,3367,0,0
10,229,Nalanda,Urban,1409,0,0
10,230,Patna,Total,18755,0,0
10,230,Patna,Rural,6265,0,0
10,230,Patna,Urban,12490,0,0
10,231,Bhojpur,Total,3651,0,0
10,231,Bhojpur,Rural,2317,0,0
10,231,Bhojpur,Urban,1334,0,0
10,232,Buxar,Total,2927,0,0
10,232,Buxar,Rural,2083,0,0
10,232,Buxar,Urban,844,0,0
10,233,Kaimur (Bhabua),Total,2189,0,0
10,233,Kaimur (Bhabua),Rural,1649,0,0
10,233,Kaimur (Bhabua),Urban,540,0,0
10,234,Rohtas,Total,6626,0,0
10,234,Rohtas,Rural,4599,0,0
10,234,Rohtas,Urban,2027,0,0
10,235,Aurangabad,Total,3952,0,0
10,235,Aurangabad,Rural,2782,0,0
10,235,Aurangabad,Urban,1170,0,0
10,236,Gaya,Total,7426,0,0
10,236,Gaya,Rural,4860,0,0
10,236,Gaya,Urban,2566,0,0
10,237,Nawada,Total,2684,0,0
10,237,Nawada,Rural,1874,0,0
10,237,Nawada,Urban,810,0,0
10,238,Jamui,Total,1557,0,0
10,238,Jamui,Rural,1025,0,0
10,238,Jamui,Urban,532,0,0
10,239,Jehanabad,Total,1363,0,0
10,239,Jehanabad,Rural,968,0,0
10,239,Jehanabad,Urban,395,0,0
10,240,Arwal,Total,1239,0,0
10,240,Arwal,Rural,1116,0,0
10,240,Arwal,Urban,123,0,0
4,0,CHANDIGARH,Total,18667,0,0
4,0,CHANDIGARH,Rural,1157,0,0
4,0,CHANDIGARH,Urban,17510,0,0
4,55,Chandigarh,Total,18667,0,0
4,55,Chandigarh,Rural,1157,0,0
4,55,Chandigarh,Urban,17510,0,0
22,0,CHHATTISGARH,Total,173994,0,0
22,0,CHHATTISGARH,Rural,112039,0,0
22,0,CHHATTISGARH,Urban,61955,0,0
22,400,Koriya,Total,3239,0,0
22,400,Koriya,Rural,2082,0,0
22,400,Koriya,Urban,1157,0,0
22,401,Surguja,Total,14318,0,0
22,401,Surguja,Rural,10989,0,0
22,401,Surguja,Urban,3329,0,0
22,402,Jashpur,Total,9389,0,0
22,402,Jashpur,Rural,6538,0,0
22,402,Jashpur,Urban,2851,0,0
22,403,Raigarh,Total,9308,0,0
22,403,Raigarh,Rural,6343,0,0
22,403,Raigarh,Urban,2965,0,0
22,404,Korba,Total,7523,0,0
22,404,Korba,Rural,2326,0,0
22,404,Korba,Urban,5197,0,0
22,405,Janjgir - Champa,Total,12077,0,0
22,405,Janjgir - Champa,Rural,9916,0,0
22,405,Janjgir - Champa,Urban,2161,0,0
22,406,Bilaspur,Total,14964,0,0
22,406,Bilaspur,Rural,8172,0,0
22,406,Bilaspur,Urban,6792,0,0
22,407,Kabeerdham,Total,4370,0,0
22,407,Kabeerdham,Rural,3201,0,0
22,407,Kabeerdham,Urban,1169,0,0
22,408,Rajnandgaon,Total,8665,0,0
22,408,Rajnandgaon,Rural,6628,0,0
22,408,Rajnandgaon,Urban,2037,0,0
22,409,Durg,Total,24470,0,0
22,409,Durg,Rural,15639,0,0
22,409,Durg,Urban,8831,0,0
22,410,Raipur,Total,22474,0,0
22,410,Raipur,Rural,9050,0,0
22,410,Raipur,Urban,13424,0,0
22,411,Mahasamund,Total,6336,0,0
22,411,Mahasamund,Rural,4934,0,0
22,411,Mahasamund,Urban,1402,0,0
22,412,Dhamtari,Total,4762,0,0
22,412,Dhamtari,Rural,3722,0,0
22,412,Dhamtari,Urban,1040,0,0
22,413,Uttar Bastar Kanker,Total,5413,0,0
22,413,Uttar Bastar Kanker,Rural,3809,0,0
22,413,Uttar Bastar Kanker,Urban,1604,0,0
22,414,Bastar,Total,13155,0,0
22,414,Bastar,Rural,9141,0,0
22,414,Bastar,Urban,4014,0,0
22,415,Narayanpur,Total,1706,0,0
22,415,Narayanpur,Rural,1197,0,0
22,415,Narayanpur,Urban,509,0,0
22,416,Dakshin Bastar Dantewada,Total,7546,0,0
22,416,Dakshin Bastar Dantewada,Rural,5140,0,0
22,416,Dakshin Bastar Dantewada,Urban,2406,0,0
22,417,Bijapur,Total,4279,0,0
22,417,Bijapur,Rural,3212,0,0
22,417,Bijapur,Urban,1067,0,0
26,0, DADRA & NAGAR HAVELI,Total,15816,0,0
26,0, DADRA & NAGAR HAVELI,Rural,7017,0,0
26,0, DADRA & NAGAR HAVELI,Urban,8799,0,0
26,496,Dadra & Nagar Haveli,Total,15816,0,0
26,496,Dadra & Nagar Haveli,Rural,7017,0,0
26,496,Dadra & Nagar Haveli,Urban,8799,0,0
25,0, DAMAN & DIU,Total,16057,0,0
25,0, DAMAN & DIU,Rural,1122,0,0
25,0, DAMAN & DIU,Urban,14935,0,0
25,494,Diu,Total,102,0,0
25,494,Diu,Rural,33,0,0
25,494,Diu,Urban,69,0,0
25,495,Daman,Total,15955,0,0
25,495,Daman,Rural,1089,0,0
25,495,Daman,Urban,14866,0,0
30,0, GOA,Total,39890,0,0
30,0, GOA,Rural,13616,0,0
30,0, GOA,Urban,26274,0,0
30,585,North Goa,Total,22859,0,0
30,585,North Goa,Rural,8114,0,0
30,585,North Goa,Urban,14745,0,0
30,586,South Goa,Total,17031,0,0
30,586,South Goa,Rural,5502,0,0
30,586,South Goa,Urban,11529,0,0
24,0,GUJARAT,Total,552218,0,0
24,0,GUJARAT,Rural,257158,0,0
24,0,GUJARAT,Urban,295060,0,0
24,468,Kachchh,Total,44592,0,0
24,468,Kachchh,Rural,34107,0,0
24,468,Kachchh,Urban,10485,0,0
24,469,Banas Kantha,Total,10225,0,0
24,469,Banas Kantha,Rural,7778,0,0
24,469,Banas Kantha,Urban,2447,0,0
24,470,Patan,Total,6390,0,0
24,470,Patan,Rural,4720,0,0
24,470,Patan,Urban,1670,0,0
24,471,Mahesana,Total,10828,0,0
24,471,Mahesana,Rural,6967,0,0
24,471,Mahesana,Urban,3861,0,0
24,472,Sabar Kantha,Total,12366,0,0
24,472,Sabar Kantha,Rural,8656,0,0
24,472,Sabar Kantha,Urban,3710,0,0
24,473,Gandhinagar,Total,12052,0,0
24,473,Gandhinagar,Rural,4332,0,0
24,473,Gandhinagar,Urban,7720,0,0
24,474,Ahmadabad,Total,50004,0,0
24,474,Ahmadabad,Rural,5271,0,0
24,474,Ahmadabad,Urban,44733,0,0
24,475,Surendranagar,Total,9640,0,0
24,475,Surendranagar,Rural,6289,0,0
24,475,Surendranagar,Urban,3351,0,0
24,476,Rajkot,Total,34919,0,0
24,476,Rajkot,Rural,13924,0,0
24,476,Rajkot,Urban,20995,0,0
24,477,Jamnagar,Total,19154,0,0
24,477,Jamnagar,Rural,11716,0,0
24,477,Jamnagar,Urban,7438,0,0
24,478,Porbandar,Total,4856,0,0
24,478,Porbandar,Rural,2508,0,0
24,478,Porbandar,Urban,2348,0,0
24,479,Junagadh,Total,19287,0,0
24,479,Junagadh,Rural,10347,0,0
24,479,Junagadh,Urban,8940,0,0
24,480,Amreli,Total,11125,0,0
24,480,Amreli,Rural,7253,0,0
24,480,Amreli,Urban,3872,0,0
24,481,Bhavnagar,Total,17641,0,0
24,481,Bhavnagar,Rural,8369,0,0
24,481,Bhavnagar,Urban,9272,0,0
24,482,Anand,Total,17120,0,0
24,482,Anand,Rural,11370,0,0
24,482,Anand,Urban,5750,0,0
24,483,Kheda,Total,12866,0,0
24,483,Kheda,Rural,9139,0,0
24,483,Kheda,Urban,3727,0,0
24,484,Panch Mahals,Total,5719,0,0
24,484,Panch Mahals,Rural,3717,0,0
24,484,Panch Mahals,Urban,2002,0,0
24,485,Dohad,Total,12708,0,0
24,485,Dohad,Rural,11667,0,0
24,485,Dohad,Urban,1041,0,0
24,486,Vadodara,Total,28048,0,0
24,486,Vadodara,Rural,12365,0,0
24,486,Vadodara,Urban,15683,0,0
24,487,Narmada,Total,6467,0,0
24,487,Narmada,Rural,5388,0,0
24,487,Narmada,Urban,1079,0,0
24,488,Bharuch,Total,16822,0,0
24,488,Bharuch,Rural,10738,0,0
